title,artist,gender,year,bucket,track_title,line,lyric
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,57,Chorus
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,58,"3X Krazy (3X Krazy), 3X Krazy (3X Krazy)"
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,59,"Realize, ya better recognize"
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,60,Three times for ya mind
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,61,"Gotta keep it, c'mon (3X)"
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,62,3X Krazy (3X Krazy)
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,63,3X Krazy (3X Krazy)
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,64,"Realize, ya better recognize, 3X for ya mind"
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,65,Want you got you realizin
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,66,Gotta keep it
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,67,Brothas gonna recognize
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,68,Livin' that Oakland life
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,69,Brothas gonna highside
Keep It On The Real,3X Krazy,male,1997,Old School,Keep It On the Real,70,"It ain't easy, easy, easy, easy"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,1,NA
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,2,"Damn it, son"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,3,I think its time we had a little man-to-man talking
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,4,I heard that you was hand-in-hand
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,5,"Walking down the boulevard, middle of the day"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,6,With this Black chick
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,7,"Tell me the truth, boy, or you can catch this slap quick"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,8,Let me get this straight
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,9,You're ranting and raving
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,10,Behaving like a mad dog with rabies
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,11,Because my baby's not white; that ain't right
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,12,"Pops, you got me puzzled"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,13,Because in the past with Black folks you never struggled
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,14,At least to my knowledge
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,15,Your knowledge seems to need a little working
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,16,That little nigga bitch got you looking like The Jerk
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,17,"And I can't another minute of you and that Black heifer, son"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,18,Looking sorta like Tom Willis from the Jefferson Show
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,19,What you know about my girl to try and slander
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,20,Let me talk a bit and maybe you can understand
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,21,The situation that I got isn't messing with somebody
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,22,Cause this woman's taking care of both my mind and my body
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,23,"Yeah, yeah, yeah, OKI understand that she's attractive"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,24,Cause their bodies are just built to be sexually active
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,25,Baby-making taking tax money for their welfare
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,26,Or maybe up on 42nd with the bodies that they sell there
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,27,So what's her name?
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,28,Is it Shanainai or Shaquana?
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,29,"Son, she's got to be a goner"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,30,Well I'm glad to see my father's in my corner
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,31,"Oh, you think this shit is funny?"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,32,I ain't joking
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,33,"That's the last straw, the camel's back has been broken"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,34,NA
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,35,Well I'll be damned
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,36,Cause it seems that I'm the last to know
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,37,My father's a bigot
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,38,"My girl's Black, he can't dig it"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,39,So she has to go
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,40,"Now you're judging me, kid"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,41,But do you know me
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,42,But it seems to me that even David Duke could be your homey
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,43,Now you know I ain't no racist
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,44,But they place us in a terrible predicament
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,45,They're taking over the block
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,46,"And, damn it son, I'm sick of it"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,47,"But when you see the neighbors you say ""Hi, how you doing"""
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,48,Still I think of how the value of my property's been ruined
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,49,You sound like such an idiot
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,50,I pity it
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,51,"I wonder, should I laugh or should I cry?"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,52,More than anything I want a reason why
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,53,"All of a sudden, the blood in your vien flows with such vigor"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,54,"Just because you choose to call another person ""nigga"""
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,55,Well they're just some thugs
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,56,"Stealing, slum-dwelling, drug-dealing, gun-selling"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,57,And a hundred yard dashing after doing purse-snatching
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,58,Damn savages who ravages the buckets of Kentucky Fried Chicken
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,59,With the first dibs on the ribs
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,60,Looking like a damn monkey on the football fields and basketball courts
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,61,Taking over sports
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,62,Leaving us just to golf and to tennis
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,63,"And they menacing society, the bums"
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,64,They should go the fuck to where they came from
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,65,So that's your vision of perfection
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,66,That's your clear blue skies
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,67,Through those clear blue eyes
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,68,Which seem to make you think you're better
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,69,But instead of simply sinking to the level of your thinking
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,70,I'll be ghost
Clear Blue Skies,Juggaknots,mixed,1996,Old School,Clear Blue Skies,71,"Pack your bags, nigga-lover, and good riddance"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,1,KSR
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,2,"It's Cardi, ayy"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,3,"Said I'm the shit, they can't fuck with me if they wanted to"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,4,I dont gotta dance
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,5,"Said lil' bitch, you can't fuck with me if you wanted to"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,6,"These expensive, these is red bottoms, these is bloody shoes"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,7,"Hit the store, I can get 'em both, I don't wanna choose"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,8,"And I'm quick, cut a nigga off, so don't get comfortable, look"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,9,"I don't dance now, I make money moves (Ayy, ayy)"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,10,"Say I don't gotta dance, I make money move"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,11,"If I see you and I don't speak, that means I don't fuck with you"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,12,"I'm a boss, you a worker, bitch, I make bloody moves"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,13,Now she say she gon' do what to who? Let's find out and see
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,14,"Cardi B, you know where I'm at, you know where I be"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,15,"You in the club just to party, I'm there, I get paid a fee"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,16,"I be in and out them banks so much, I know they're tired of me"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,17,"Honestly, don't give a fuck 'bout who ain't fond of me"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,18,"Dropped two mixtapes in six months, what bitch working as hard as me?"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,19,"I don't bother with these hoes, don't let these hoes bother me"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,20,"They see pictures, they say, ""Goals,"" bitch, I'm who they tryna be"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,21,"Look, I might just chill in some BAPEI might just chill with your boo, I might just feel on your babe"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,22,My pussy feel like a lake
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,23,"He wanna swim with his face, I'm like, ""Okay""I'll let him get what he want, he buy me Yves Saint Laurent"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,24,"And the new whip, when I go fast as a horse, I got the trunk in the front"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,25,"I'm the hottest in the street, know you prolly heard of me"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,26,"Got a bag and fixed my teeth, hope you hoes know it ain't cheap"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,27,"And I pay my mama bills, I ain't got no time to chill"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,28,"Think these hoes be mad at me, their baby father run a bill"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,29,"Said lil' bitch, you can't fuck with me if you wanted to"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,30,"These expensive, these is red bottoms, these is bloody shoes"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,31,"Hit the store, I can get 'em both, I don't wanna choose"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,32,"And I'm quick, cut a nigga off, so don't get comfortable, look"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,33,"I don't dance now, I make money moves"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,34,"Say I don't gotta dance, I make money move"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,35,"If I see you and I don't speak, that means I don't fuck with you"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,36,"I'm a boss, you a worker, bitch, I make bloody moves"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,37,"If you a pussy, you get popped, you a goofy, you a opp"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,38,"Don't you come around my way, you can't hang around my block"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,39,"And I just checked my accounts, turns out, I'm rich, I'm rich, I'm rich"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,40,"I put my hand above my hip, I bet you dip, he dip, she dip"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,41,"I say I get the money and go, this shit is hot like a stove"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,42,"My pussy glitter is gold, tell that lil' bitch play her role"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,43,"I just arrove in a Rolls, I just came up in a Wraith"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,44,"I need to fill up the tank, no, I need to fill up the safe"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,45,I need to let all these hoes know that none of their niggas is safe
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,46,"I go to dinner and steak, only the real can relate"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,47,"I used to live in the P's, now it's a crib with a gate"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,48,"Rollie got charms, look like Frosted Flakes"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,49,"Had to let these bitches know, just in case these hoes forgot"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,50,"I just run and check the mail, another check from Mona Scott"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,51,"Said lil' bitch, you can't fuck with me if you wanted to"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,52,"These expensive, these is red bottoms, these is bloody shoes"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,53,"Hit the store, I can get 'em both, I don't wanna choose"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,54,"And I'm quick, cut a nigga off, so don't get comfortable, look"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,55,"I don't dance now, I make money moves"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,56,"Say I don't gotta dance, I make money move"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,57,"If I see you and I don't speak, that means I don't fuck with you"
Bodak Yellow,Cardi B,female,2017,Modern,Bodak Yellow,58,"I'm a boss, you a worker, bitch, I make bloody moves"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,1,NA
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,2,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,3,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,4,"New York, NJ, NC, VAWe on Award Tour with Muhammad my man"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,5,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,6,"Oaktown, LA, San Fran, St. John"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,7,People give your ears so I be sublime
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,8,It's enjoyable to know you and your concubines
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,9,"Niggas, take off your coats, ladies act like gems"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,10,"Sit down, Indian style, as we recite these hymns"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,11,"See, lyrically I'm Mario Andretti on the MOMO"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,12,"Ludicrously speedy, or infectious with the slow-mo"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,13,"Heard me in the eighties, J.B.'s on ""The Promo"""
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,14,In my never-ending quest to get the paper on the caper
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,15,"But now, let me take it to the Queens side"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,16,I'm taking it to Brooklyn side
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,17,All the residential Questers who invade the air
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,18,"Hold up a second son, 'cause we almost there"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,19,You can be a black man and lose all your soul
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,20,You can be white and groove but don't crap the roll
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,21,See my shit is universal if you got knowledge of dolo
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,22,"Or delf or self, see there's no one else"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,23,"Who can drop it on the angle, acute at that"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,24,"So, do that, do that, do that, that, that (come on)"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,25,"Do that, do that, do that, that, that (OK)"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,26,"Do that, do that, do that, that, that"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,27,I'm bugging out but let me get back cause I'm wetting niggas
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,28,So run and tell the others 'cause we are the brothers
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,29,I learned how to build mics in my workshop class
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,30,"So give me this award, and let's not make it the last"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,31,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,32,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,33,"Chinatown, Spokane, London, Tokyo"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,34,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,35,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,36,"Houston, Delaware, DC, Dallas"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,37,Back in '89 I simply slid into place
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,38,"Buddy, buddy, buddy all up in your face"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,39,A lot of kids was busting rhymes but they had no taste
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,40,"Some said Quest was wack, but now is that the case?"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,41,I have a quest to have a mic in my hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,42,"Without that, it's like Kryptonite and Superman"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,43,So Shaheed come in with the sugar cuts
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,44,"Phife Dawg's my name, but on stage, call me Dynomutt"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,45,When was the last time you heard the Phife sloppy
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,46,"Lyrics anonymous, you'll never hear me copy"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,47,"Top notch baby, never coming less"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,48,"Sky's the limit, you gots to believe up in Quest"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,49,"Sit back, relax, get up out the path"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,50,"If not that, here's a dancefloor, come move that ass"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,51,"Non-believers, you can check the stats"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,52,I roll with Shaheed and the brother Abstract
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,53,Niggas know the time when Quest is in the jam
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,54,I never let a statue tell me how nice I am
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,55,Coming with more hits than the Braves and the Yankees
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,56,Living mad phat like an oversized mampi
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,57,"The wackest crews try to diss, it makes me laugh"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,58,When my track record's longer than a DC-20 aircraft
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,59,"So, next time that you think you want somethin' here"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,60,Make something def or take that garbage to St. Elsewhere
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,61,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,62,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,63,"SC, Maryland, New Orleans, Motown"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,64,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,65,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,66,"Chinatown, Spokane, London, Tokyo"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,67,We on Award Tour with Muhammad my man
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,68,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,69,"Houston, Delaware, DC, DallasWe on Award Tour with Muhammad my man"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,70,Going each and every place with the mic in their hand
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,71,"New York, NJ, NC, VA"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,72,"Seven times out of ten we listen to our music at night, thus spawned the title of this program"
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,73,The word maraud means to loot
Award Tour,A Tribe Called Quest,male,1993,Old School,Award Tour,74,"In this case, we maraud for ears"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,1,Nobody pray for me
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,2,It's been that day for me
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,3,"Way (Yeah, yeah)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,4,"Ayy, I remember syrup sandwiches and crime allowances"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,5,"Finesse a nigga with some counterfeits, but now I'm countin' this"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,6,"Parmesan where my accountant lives, in fact I'm downin' this"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,7,D'USSÉ with my boo bae tastes like Kool-Aid for the analysts
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,8,"Girl, I can buy your ass the world with my paystub"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,9,"Ooh, that pussy good, won't you sit it on my taste bloods?"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,10,I get way too petty once you let me do the extras
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,11,"Pull up on your block, then break it down: we playin' Tetris"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,12,"AM to the PM, PM to the AM, funk"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,13,"Piss out your per diem, you just gotta hate 'em, funk"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,14,"If I quit your BM, I still ride Mercedes, funk"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,15,"If I quit this season, I still be the greatest, funk"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,16,My left stroke just went viral
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,17,Right stroke put lil' baby in a spiral
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,18,"Soprano C, we like to keep it on a high note"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,19,"It's levels to it, you and I know"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,20,"Bitch, be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,21,"Sit down (Hol' up, lil', hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,22,"Be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,23,"Sit down (Hol' up, sit down, lil', sit down, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,24,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,25,"Bitch, sit down (Hol' up, hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,26,"Be humble (Lil' bitch, hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,27,"Sit down (Hol' up, hol' up, hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,28,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,29,"Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,30,"Be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,31,"Sit down (Hol' up, sit down, lil', sit down, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,32,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,33,"Bitch, sit down (Hol' up, hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,34,"Be humble (Lil' bitch, hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,35,"Sit down (Hol' up, hol' up, hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,36,Who that nigga thinkin' that he frontin' on Man-Man? (Man-Man)
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,37,"Get the fuck off my stage, I'm the Sandman (Sandman)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,38,"Get the fuck off my dick, that ain't right"
